gold_value,output_value,micro,operation,error_site,precision,input_size,gold_value_parsed,output_value_parsed,diff_value,relative_diff
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,3789098090,FMUL,2,pipeline,float,big,5.004797489338699e+20,-5.004797489338699e+20,1.0009594978677398e+21,2.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
1641614442,0,FMUL,2,pipeline,float,big,5.004797489338699e+20,0.0,5.004797489338699e+20,1.0
